Entrez_ID,Name,MCF7_OH_1,MCF7_OH_2,MCF7_OH_3,MCF7_TAMR_1,MCF7_TAMR_2,MCF7_TAMR_3
95681,CEP41,106,91,90,122,121,143
96459,FNIP1,56,65,49,78,106,76
96610,BMS1P20,175,128,127,170,221,182
96626,LIMS3,10,11,9,5,11,5
96764,TGS1,116,116,104,118,170,206
103910,MYL12B,12316,7487,8882,10006,10478,9252
112398,EGLN2,22,14,29,9,18,12
112399,EGLN3,299,124,131,524,509,595
112401,BIRC8,0,0,0,0,0,0
112464,PRKCDBP,0,0,0,0,0,0
112476,PRRT2,35,17,30,12,19,23
112479,ERI2,55,72,27,82,98,56
112483,SAT2,84,81,122,47,66,66
112487,DTD2,175,115,123,191,210,195
112495,GTF3C6,844,478,498,547,646,579
112574,SNX18,124,91,57,153,129,128
112597,LINC00152,1105,600,990,304,494,421
112609,MRAP2,0,0,0,0,0,0
112611,RWDD2A,46,34,26,46,61,48
112616,CMTM7,0,0,1,1,1,0
112703,FAM71E1,54,39,43,20,19,39
112714,TUBA3E,21,36,35,7,6,6
112724,RDH13,321,201,322,231,283,324
112744,IL17F,0,0,0,0,0,0
112752,IFT43,226,132,164,180,244,230
112755,STX1B,11,9,17,9,17,8
112770,C1orf85,288,169,258,114,178,214
112802,KRT71,0,0,0,0,0,0
112812,FDX1L,516,329,572,212,287,325
112817,HOGA1,44,30,29,15,25,39
112840,WDR89,36,38,35,73,73,58
112849,L3HYPDH,56,31,26,62,67,73
112858,TP53RK,524,272,311,208,203,212
112869,CCDC101,540,351,629,249,356,394
112885,PHF21B,3,3,5,4,4,4
112936,VPS26B,1755,1145,1358,1077,1434,1369
112937,GLB1L3,19,19,21,13,25,26
112939,NACC1,3665,2469,2592,1970,2697,2669
112942,CCDC104,185,118,148,186,220,243
112950,MED8,667,376,586,380,511,484
112970,KTI12,0,0,0,0,0,0
113000,RPUSD1,2449,1540,2293,950,1239,1448
113026,PLCD3,697,524,717,340,579,684
113091,PTH2,1,0,0,0,0,0
113115,MTFR2,105,90,116,53,68,70
113130,CDCA5,2851,1793,2041,1226,1681,1583
113146,AHNAK2,20,31,34,27,48,26
113157,RPLP0P2,77,46,84,43,81,71
113174,SAAL1,157,101,86,189,172,161
113177,IZUMO4,18,2,7,8,13,9
113178,SCAMP4,920,718,884,497,743,828
113179,ADAT3,46,38,43,36,37,45
113189,CHST14,538,306,454,218,275,302
113201,CASC4,182,186,174,261,335,331
113220,KIF12,1313,1256,1742,883,1500,1443
113230,LOC113230,224,132,233,90,127,139
113235,SLC46A1,345,208,319,188,268,295
113246,C12orf57,403,251,490,194,223,283
113251,LARP4,402,315,318,498,489,552
113263,GLCCI1,50,45,26,79,63,58
113277,TMEM106A,12,8,6,7,6,14
113278,SLC52A3,234,133,177,381,527,514
113402,SFT2D1,271,153,193,182,231,235
113419,TEX261,3234,1798,2471,1711,2401,2339
113444,SMIM12,799,450,808,391,579,578
113451,ADC,4,4,3,1,5,6
113452,TMEM54,2230,1261,1960,666,960,1122
113457,TUBA3D,30,39,42,8,12,14
113510,HELQ,38,28,20,39,33,30
113540,CMTM1,0,1,1,1,5,3
113612,CYP2U1,9,8,10,19,16,10
113622,ADPRHL1,205,143,227,214,312,321
113655,MFSD3,620,412,643,726,1008,1186
113675,SDSL,529,380,634,122,221,251
113691,TUBA3FP,21,15,17,17,28,14
113730,KLHDC7B,1,1,5,0,0,0
113746,ODF3,0,0,0,0,0,0
113763,ZBED6CL,144,91,99,75,127,97
113791,PIK3IP1,67,60,79,42,110,77
113802,HENMT1,782,439,453,357,325,308
113828,FAM83F,0,1,3,0,0,0
113829,SLC35A4,2463,1545,2102,1365,1872,1994
113835,ZNF257,5,1,2,4,8,5
113878,DTX2,245,167,230,107,192,213
114026,ZIM3,3,3,2,5,5,5
114034,TOE1,368,250,298,174,305,230
114036,LINC00310,0,2,2,1,2,2
114038,LINC00313,0,0,0,1,1,1
114041,C21orf88,33,27,34,9,12,8
114043,C21orf90,4,1,2,4,0,2
114044,MCM3AP-AS1,260,155,160,163,235,222
114049,WBSCR22,2235,1240,2171,1183,1655,1751
114088,TRIM9,4,0,1,1,1,0
114112,TXNRD3,134,68,64,116,136,103
114131,UCN3,0,0,0,0,0,0
114132,SIGLEC11,14,8,13,11,13,15
114134,SLC2A13,16,20,11,22,27,22
114294,LACTB,98,61,61,93,89,100
114299,PALM2,12,7,9,8,14,3
114327,EFHC1,106,83,93,117,160,137
114335,CGB1,0,0,0,0,0,1
114336,CGB2,0,0,0,0,0,1
114548,NLRP3,5,3,0,4,7,3
114569,MAL2,1616,1073,857,2882,2791,2326
114571,SLC22A9,4,1,2,1,1,1
114599,SNORD15B,9,4,12,6,2,11
114609,TIRAP,245,140,179,130,139,160
114614,MIR155HG,0,0,0,0,0,0
114625,ERMAP,227,116,135,139,155,133
114659,LRRC37B,13,8,17,23,38,16
114757,CYGB,0,0,1,1,0,0
114758,CSPG4P1Y,0,0,0,0,0,0
114760,TTTY3,0,0,0,0,0,0
114761,TTTY4,0,0,0,0,0,0
114769,CARD16,0,0,0,0,0,0
114770,PGLYRP2,59,44,84,63,86,85
114771,PGLYRP3,0,0,0,0,0,0
114780,PKD1L2,22,17,25,73,112,110
114781,BTBD9,355,212,204,253,258,240
114783,LMTK3,96,108,112,109,174,173
114784,CSMD2,0,0,0,0,1,0
114785,MBD6,882,619,857,355,469,617
114786,XKR4,0,0,0,0,0,0
114787,GPRIN1,484,324,377,149,294,259
114788,CSMD3,1,1,0,0,0,0
114789,SLC25A25,744,557,562,443,635,650
114790,STK11IP,776,601,758,358,558,544
114791,TUBGCP5,109,97,75,115,128,100
114792,KLHL32,0,0,0,0,0,0
114793,FMNL2,21,34,12,36,49,38
114794,ELFN2,17,10,12,5,11,1
114795,TMEM132B,0,0,0,1,0,0
114796,PSMG3-AS1,136,90,162,113,149,150
114798,SLITRK1,0,0,0,0,0,1
114799,ESCO1,26,42,17,66,65,58
114800,CCDC85A,0,0,0,0,0,0
114801,TMEM200A,0,0,0,0,0,0
114803,MYSM1,30,82,16,53,78,54
114804,RNF157,213,115,153,175,316,305
114805,GALNT13,0,0,0,0,0,0
114815,SORCS1,0,0,0,0,0,0
114818,KLHL29,34,35,32,10,20,13
114819,CROCCP3,63,48,48,45,45,56
114821,SCAND3,11,4,12,12,17,12
114822,RHPN1,968,764,798,576,919,713
114823,LENG8,747,707,562,536,856,616
114824,PNMA5,0,0,0,0,0,0
114825,PWWP2A,113,85,76,130,126,129
114826,SMYD4,380,199,250,193,204,194
114827,FHAD1,9,8,4,9,7,10
114836,SLAMF6,3,0,0,4,4,6
114876,OSBPL1A,123,76,94,180,194,211
114879,OSBPL5,313,246,288,88,109,151
114880,OSBPL6,102,61,78,59,50,59
114881,OSBPL7,373,303,279,230,401,314
114882,OSBPL8,138,172,77,186,215,138
114883,OSBPL9,596,576,582,838,873,901
114884,OSBPL10,512,291,358,355,408,410
114885,OSBPL11,132,117,94,210,179,170
114897,C1QTNF1,0,2,0,0,0,0
114898,C1QTNF2,8,6,6,4,1,1
114899,C1QTNF3,5,5,1,4,7,8
114900,C1QTNF4,1,0,0,0,0,0
114904,C1QTNF6,443,339,488,248,348,397
114905,C1QTNF7,0,0,0,0,0,0
114907,FBXO32,21,6,9,28,58,39
114908,TMEM123,138,144,92,318,408,369
114915,EPB41L4A-AS1,177,108,88,136,197,175
114926,SMIM19,158,114,152,189,226,197
114928,GPRASP2,2,0,0,0,3,0
114932,MRFAP1L1,679,438,417,711,690,584
114960,TSGA13,0,0,0,0,1,0
114971,PTPMT1,898,537,757,595,739,704
114984,FLYWCH2,1079,707,971,642,862,942
114987,WDR31,16,16,21,15,13,7
114990,VASN,944,644,470,432,519,537
114991,ZNF618,473,416,348,369,481,440
115004,MB21D1,47,37,54,33,34,47
115019,SLC26A9,0,0,0,0,0,0
115024,NT5C3B,163,114,138,244,325,318
115098,CCDC124,1077,739,1045,612,858,1011
115106,HAUS1,158,98,98,124,110,102
115110,LOC115110,0,0,1,0,0,0
115111,SLC26A7,0,0,0,0,0,0
115123,MARCH3,54,41,22,42,33,32
115196,ZNF554,61,46,44,44,60,61
115201,ATG4A,63,45,45,82,73,67
115207,KCTD12,8,13,10,10,11,9
115209,OMA1,41,47,46,48,91,84
115265,DDIT4L,2,0,1,0,0,1
115273,RAB42,24,23,12,17,39,32
115286,SLC25A26,436,254,380,263,334,360
115290,FBXO17,85,65,79,5,17,19
115294,PCMTD1,31,29,18,46,71,48
115330,GPR146,25,17,16,8,19,18
115350,FCRL1,0,0,0,0,0,0
115352,FCRL3,0,0,0,0,0,0
115353,LRRC42,559,314,382,442,535,536
115361,GBP4,68,25,39,31,54,45
115362,GBP5,33,25,34,51,69,75
115399,LRRC56,80,66,75,57,93,83
115416,MALSU1,139,92,109,116,140,153
115426,UHRF2,93,73,58,129,132,107
115509,ZNF689,446,258,278,196,347,289
115548,FCHO2,53,56,35,45,66,82
115557,ARHGEF25,24,36,28,13,31,33
115560,ZNF501,6,9,2,6,9,7
115572,FAM46B,420,257,445,231,328,357
115584,SLC5A11,1,0,0,4,2,1
115650,TNFRSF13C,0,1,0,0,2,0
115653,KIR3DL3,0,0,0,0,0,0
115677,NOSTRIN,3,6,3,2,3,3
115701,ALPK2,0,0,0,0,0,0
115703,ARHGAP33,152,141,153,64,127,119
115704,EVI5L,365,228,322,340,546,610
115708,TRMT61A,1087,600,749,518,616,642
115727,RASGRP4,46,31,35,32,37,47
115749,C12orf56,0,0,0,0,0,0
115752,DIS3L,277,183,216,202,237,212
115761,ARL11,49,26,50,12,13,9
115795,FANCD2OS,39,28,30,28,36,34
115811,IQCD,27,15,21,9,21,16
115817,DHRS1,468,317,446,239,339,397
115825,WDFY2,246,141,173,211,207,238
115827,RAB3C,0,0,0,0,0,0
115861,NXNL1,0,0,0,0,1,0
115908,CTHRC1,13,3,3,6,3,0
115939,TSR3,1339,795,1185,806,1077,1116
115948,CCDC151,6,7,12,10,23,10
115950,ZNF653,120,70,98,62,78,111
115992,RNF166,249,200,169,158,259,255
116028,RMI2,880,535,682,550,643,658
116039,OSR2,939,466,677,246,360,333
116064,LRRC58,306,284,182,327,376,330
116068,LYSMD3,65,47,25,90,84,49
116071,BATF2,2,1,1,0,2,1
116085,SLC22A12,0,0,0,0,0,0
116092,DNTTIP1,751,503,786,256,368,411
116093,DIRC1,0,0,0,0,0,0
116113,FOXP4,2320,1704,2414,1459,2186,2651
116115,ZNF526,420,231,343,229,274,337
116123,FMO9P,0,0,0,0,0,0
116135,LRRC3B,0,0,0,0,0,0
116138,KLHDC3,2956,2018,3512,1831,2799,3165
116143,WDR92,132,85,99,115,146,111
116150,NUS1,466,334,285,495,476,446
116151,FAM210B,310,217,286,561,616,657
116154,PHACTR3,0,0,0,0,0,1
116159,CYYR1,0,0,0,0,0,0
116173,CMTM5,0,0,0,0,0,0
116179,TGM7,0,0,0,0,0,0
116211,TM4SF19,1,2,2,1,2,0
116224,FAM122A,75,47,43,76,85,93
116225,ZMYND19,904,470,625,537,584,624
116228,COX20,305,177,181,177,145,144
116236,ABHD15,271,182,196,177,226,229
116238,TLCD1,297,170,291,171,243,281
116254,GINM1,229,159,170,277,334,310
116255,MOGAT1,0,1,0,0,0,0
116285,ACSM1,0,0,1,1,1,1
116328,C8orf34,0,0,1,0,0,0
116337,PANX3,0,1,0,0,1,2
116349,C5orf55,151,110,139,121,201,196
116362,RBP7,1,0,0,2,0,2
116369,SLC26A8,0,1,0,0,0,0
116372,LYPD1,170,113,177,250,299,339
116379,IL22RA2,0,0,0,0,0,0
116412,ZNF837,47,54,50,34,63,70
116437,RP11-638F5.1,0,0,1,1,2,2
116441,TM4SF18,4,5,3,31,48,33
116442,RAB39B,69,66,118,44,61,63
116443,GRIN3A,1,0,0,0,0,0
116444,GRIN3B,38,25,16,20,26,19
116447,TOP1MT,594,409,472,382,451,385
116448,OLIG1,0,0,0,0,0,0
116449,CLNK,0,0,0,0,0,0
116461,TSEN15,365,259,337,277,255,249
116496,FAM129A,14,13,13,4,8,7
116511,MAS1L,0,0,0,0,0,0
116512,MRGPRD,0,0,0,0,0,0
116519,APOA5,1,1,3,1,0,1
116534,MRGPRE,0,0,0,0,0,0
116535,MRGPRF,2,1,0,0,0,0
116540,MRPL53,0,0,0,0,0,0
116541,MRPL54,667,374,736,306,401,434
116729,PPP1R27,1,1,0,2,5,1
116828,N4BP2L2-IT2,0,0,0,0,1,0
116832,RPL39L,1435,712,1020,825,997,854
116835,HSPA12B,8,9,10,8,13,8
116840,CNTROB,515,385,375,222,374,304
116841,SNAP47,410,313,443,292,423,477
116842,LEAP2,2,2,1,0,3,3
116843,SLC18B1,3,3,4,3,2,4
116844,LRG1,420,303,505,33,58,48
116931,MED12L,152,143,95,130,155,124
116933,CLRN1-AS1,1,0,0,0,1,1
116966,WDR17,23,18,13,18,24,14
116969,ART5,0,0,0,0,0,1
116983,ACAP3,563,376,431,188,236,262
116984,ARAP2,29,25,16,29,39,27
116985,ARAP1,1340,1109,1459,549,1024,956
116986,AGAP2,741,556,774,229,385,398
116987,AGAP1,739,501,465,560,706,616
116988,AGAP3,1713,1169,1554,993,1483,1626
117143,TADA1,196,133,212,140,171,195
117144,CATSPER1,7,6,5,2,3,0
117145,THEM4,128,106,83,239,305,242
117153,MIA2,0,0,0,0,0,0
117154,DACH2,0,0,0,0,0,0
117155,CATSPER2,15,13,7,16,11,9
117156,SCGB3A2,0,0,0,0,0,0
117157,SH2D1B,0,0,0,0,0,0
117159,DCD,0,0,0,0,0,0
117166,WFIKKN1,11,14,8,7,7,3
117177,RAB3IP,187,156,144,156,175,182
117178,SSX2IP,82,109,54,103,135,62
117194,MRGPRX2,0,0,0,0,0,0
117195,MRGPRX3,96,78,89,56,97,82
117196,MRGPRX4,0,0,0,0,0,0
117245,HRASLS5,0,0,0,0,0,0
117246,FTSJ3,3821,2365,3003,2723,3494,3538
117247,SLC16A10,10,6,4,12,16,12
117248,GALNT15,19,15,8,11,13,11
117283,IP6K3,0,0,0,0,1,1
117285,DEFB118,0,0,0,0,0,0
117286,CIB3,11,9,8,8,9,19
117289,TAGAP,0,0,0,0,0,0
117531,TMC1,2,1,2,2,2,2
117532,TMC2,2,2,0,0,4,0
117579,RLN3,0,0,0,0,0,0
117581,TWIST2,0,0,0,0,0,0
117583,PARD3B,23,25,14,45,47,37
117584,RFFL,46,28,31,28,26,37
117608,ZNF354B,24,34,7,25,42,27
117854,TRIM6,1,4,2,5,14,11
118421,LINC00161,0,0,0,0,0,0
118424,UBE2J2,775,501,643,399,554,600
118425,PCAT4,0,0,0,0,0,0
118426,LOH12CR1,77,36,54,44,54,48
118427,OLFM3,0,0,1,0,0,0
118429,ANTXR2,2,0,0,1,2,1
118430,MUCL1,95,68,95,93,123,164
118432,RPL29P2,217,147,221,118,150,182
118433,RPL23AP7,153,114,163,141,202,158
118442,GPR62,1,3,2,1,0,1
118460,EXOSC6,836,564,609,488,689,669
118461,C10orf71,0,0,0,0,0,0
118471,PRAP1,4,1,2,2,1,1
118472,ZNF511,327,216,376,125,184,192
118487,CHCHD1,737,415,480,451,603,479
118490,MSS51,14,9,9,12,17,11
118491,TTC18,4,7,6,6,11,2
118611,C10orf90,0,2,0,0,0,0
118663,BTBD16,0,0,0,0,0,0
118670,FAM24A,0,0,0,0,0,0
118672,PSTK,40,29,34,16,19,30
118738,ZNF488,25,8,8,16,13,14
118788,PIK3AP1,5,2,0,9,9,14
118812,MORN4,89,59,104,86,137,136
118813,ZFYVE27,610,404,564,330,415,418
118856,MMP21,0,0,0,0,0,0
118881,COMTD1,466,304,480,401,455,572
118924,FRA10AC1,26,42,30,33,65,66
118932,ANKRD22,2,1,1,4,8,7
118980,SFXN2,1660,973,1731,282,329,350
118987,PDZD8,63,73,66,98,102,79
119016,AGAP4,78,82,40,86,109,89
119032,C10orf32,98,53,86,89,86,80
119180,LYZL2,3,3,3,5,11,3
119369,NUDT9P1,0,0,0,0,0,0
119385,AGAP11,39,37,26,35,43,36
119391,GSTO2,264,161,319,245,379,383
119392,SFR1,36,22,17,36,49,46
119395,CALHM3,0,0,1,0,0,0
119437,CTAGE7P,5,9,3,6,3,5
119467,CLRN3,0,0,0,0,0,0
119504,ANAPC16,1414,811,1081,1000,1043,1005
119548,PNLIPRP3,0,0,0,0,0,0
119559,SFXN4,448,273,489,272,353,411
119587,CPXM2,13,10,13,1,3,6
119678,OR52E2,0,0,0,0,0,0
119679,OR52J3,0,0,0,0,0,0
119682,OR51L1,0,0,0,0,0,0
119687,OR51A7,0,0,0,0,0,0
119692,OR51S1,0,0,0,0,0,0
119694,OR51F2,0,0,0,0,0,0
119695,OR52R1,0,0,0,0,0,0
119710,C11orf74,3,5,2,3,6,1
119749,OR4C46,0,0,0,0,0,0
119764,OR4X2,0,0,0,0,0,0
119765,OR4B1,0,0,0,0,0,0
119772,OR52M1,0,0,0,0,0,0
119774,OR52K2,0,0,0,0,0,0
120065,OR5P2,0,0,0,0,0,0
120066,OR5P3,0,0,0,0,0,0
120071,GYLTL1B,12,11,13,12,14,13
120103,SLC36A4,8,4,3,0,0,0
120114,FAT3,15,14,6,9,18,14
120146,TRIM64,0,0,0,0,0,0
120224,TMEM45B,350,158,263,389,541,534
120227,CYP2R1,75,44,49,67,62,46
120237,DBX1,0,0,0,0,0,0
120376,COLCA2,3,4,2,2,3,1
120379,PIH1D2,8,5,2,7,6,9
120400,NXPE1,0,0,0,0,0,0
120406,NXPE2,0,0,0,0,0,0
120425,AMICA1,0,0,0,0,0,0
120526,DNAJC24,117,77,78,59,87,67
120534,ARL14EP,36,30,23,28,41,42
120586,OR8I2,0,0,0,0,0,0
120775,OR2D3,0,0,0,0,0,0
120776,OR2D2,0,0,0,0,0,0
120787,OR52W1,1,0,0,0,0,0
120793,OR56A4,0,0,0,0,0,0
120796,OR56A1,0,0,0,0,0,0
120863,DEPDC4,5,1,6,8,10,17
120892,LRRK2,0,0,0,1,0,0
120935,CCDC38,1,0,0,1,0,0
120939,TMEM52B,0,0,0,0,0,0
121006,FAM186A,0,2,0,2,0,2
121053,C12orf45,210,153,146,128,166,141
121129,OR2AP1,0,0,0,0,0,0
121130,OR10P1,0,0,0,0,0,0
121214,SDR9C7,0,0,3,1,1,0
121227,LRIG3,76,52,70,61,79,84
121256,TMEM132D,0,0,0,0,0,0
121260,SLC15A4,222,138,126,165,177,204
121268,RHEBL1,21,24,30,9,16,23
121273,C12orf54,0,0,0,0,0,0
121274,ZNF641,351,150,300,205,188,206
121275,OR10AD1,0,0,0,0,0,0
121278,TPH2,0,0,0,0,0,0
121340,SP7,0,0,0,0,1,0
121355,GTSF1,0,0,0,0,0,0
121364,OR10A7,0,0,0,0,0,0
121391,KRT74,0,0,0,0,0,0
121441,NEDD1,74,91,61,95,134,123
121456,SLC9A7P1,5,5,12,6,16,4
121457,IKBIP,71,56,37,82,107,90
121504,HIST4H4,11,4,3,3,3,10
121506,ERP27,4,3,0,11,3,3
121512,FGD4,49,46,36,49,57,43
121536,AEBP2,66,69,55,99,102,85
121549,ASCL4,1,0,0,0,1,0
121551,BTBD11,47,37,25,33,41,36
121599,SPIC,0,0,1,0,0,0
121601,ANO4,0,0,0,0,0,0
121642,ALKBH2,364,203,345,292,315,351
121643,FOXN4,0,0,0,0,0,0
121665,SPPL3,775,565,638,387,624,528
121793,TEX29,0,1,0,0,0,0
121838,LINC00284,0,0,0,0,0,0
121952,METTL21EP,0,0,0,0,0,0
122011,CSNK1A1L,16,10,21,16,21,16
122042,RXFP2,0,0,0,0,0,0
122046,TEX26,0,0,0,0,0,0
122060,SLAIN1,1,1,2,0,0,0
122258,SPACA7,0,0,0,0,0,0
122402,TDRD9,0,0,0,0,0,0
122416,ANKRD9,70,59,48,80,111,105
122481,AK7,93,78,64,66,89,92
122509,IFI27L1,67,34,52,43,66,73
122525,C14orf28,17,14,17,24,19,18
122553,TRAPPC6B,53,60,45,81,98,59
122616,C14orf79,175,124,109,114,192,144
122618,PLD4,0,0,4,0,0,0
122622,ADSSL1,88,54,130,53,84,71
122651,RNASE11,0,0,0,0,0,0
122664,TPPP2,0,0,0,0,0,0
122665,RNASE8,0,0,0,0,0,0
122704,MRPL52,1102,674,1182,526,757,794
122706,PSMB11,0,0,0,0,0,0
122740,OR4K14,0,0,0,0,0,0
122742,OR4L1,0,0,0,0,0,0
122748,OR11H6,0,0,0,0,0,0
122769,LRR1,276,125,133,182,182,163
122773,KLHDC1,0,2,4,5,5,2
122786,FRMD6,100,88,108,141,126,143
122809,SOCS4,103,87,66,122,113,75
122830,NAA30,149,111,86,180,161,138
122876,GPHB5,0,0,0,0,0,0
122945,NOXRED1,0,1,1,4,4,0
122953,JDP2,143,67,288,73,111,114
122961,ISCA2,489,305,498,293,416,428
122970,ACOT4,488,300,432,187,275,287
123016,TTC8,137,130,153,167,185,194
123036,TC2N,160,150,108,236,250,245
123041,SLC24A4,57,28,48,38,59,65
123096,SLC25A29,1046,759,769,727,1122,942
123099,DEGS2,491,391,658,351,528,610
123103,KLHL33,0,0,0,0,1,0
123169,LEO1,432,451,354,497,555,610
123207,C15orf40,447,228,328,268,303,336
123228,SENP8,33,27,22,40,39,41
123263,MTFMT,256,146,166,168,228,190
123264,SLC51B,1,0,0,0,1,0
123283,TARSL2,49,44,30,68,79,71
123346,HIGD2B,0,1,0,0,1,2
123355,LRRC28,182,119,167,121,183,212
123591,C15orf27,7,2,5,4,7,4
123606,NIPA1,163,82,100,175,146,151
123624,AGBL1,0,0,0,0,0,0
123688,HYKK,51,22,56,60,76,79
123720,WHAMM,215,110,126,173,170,203
123722,FSD2,0,0,0,0,0,0
123745,PLA2G4E,37,21,20,28,30,32
123775,C16orf46,33,21,20,39,42,39
123803,NTAN1,559,302,385,333,432,366
123811,FOPNL,328,203,204,287,255,278
123872,DNAAF1,7,17,15,8,14,10
123876,ACSM2A,1,0,0,0,0,1
123879,DCUN1D3,79,32,48,41,26,50
123904,NRN1L,1,1,4,0,1,3
123920,CMTM3,37,29,27,8,25,18
123970,C16orf78,0,0,0,0,0,0
124044,SPATA2L,923,588,814,476,731,912
124045,SPATA33,385,226,354,245,273,305
124056,NOXO1,89,34,54,40,43,45
124093,CCDC78,280,262,208,143,206,154
124149,ANKRD26P1,0,0,0,0,0,0
124152,IQCK,38,32,41,81,90,101
124220,ZG16B,990,520,973,548,685,723
124221,PRSS30P,0,2,2,0,0,0
124222,PAQR4,2815,1798,2639,1094,1756,1811
124245,ZC3H18,1728,1059,1256,1011,1273,1405
124274,GPR139,3,3,2,0,0,1
124359,CDYL2,149,119,111,275,246,245
124401,ANKS3,323,198,239,186,222,192
124402,UBALD1,659,480,653,361,485,552
124404,Sep-12,0,0,0,0,0,0
124411,ZNF720,55,70,55,58,65,62
124446,TMEM219,982,671,1199,528,823,865
124454,EARS2,1438,909,1124,915,1147,1180
124460,SNX20,2,1,1,1,2,3
124491,TMEM170A,231,115,142,178,128,145
124512,METTL23,249,194,215,203,295,245
124535,HSF5,0,0,0,0,0,0
124538,OR4D2,0,0,0,0,0,0
124540,MSI2,997,785,1034,1165,1469,1371
124565,SLC38A10,1841,1389,1573,1141,1847,1691
124583,CANT1,2567,1864,2512,1758,2618,2403
124590,USH1G,3,1,0,0,0,1
124599,CD300LB,0,0,0,0,0,0
124602,KIF19,0,0,0,0,0,0
124626,ZPBP2,0,0,0,0,0,0
124637,CYB5D1,97,68,72,99,95,97
124641,OVCA2,0,0,0,0,0,0
124739,USP43,97,39,33,66,65,82
124751,KRBA2,14,12,7,18,18,25
124773,C17orf64,1,1,2,0,1,0
124783,SPATA32,3,2,4,1,2,2
124790,HEXIM2,58,33,59,56,75,73
124801,LSM12,667,395,480,544,652,658
124808,CCDC43,118,123,95,180,204,178
124817,CNTD1,196,87,71,137,113,99
124842,TMEM132E,1,0,1,2,1,1
124857,WFIKKN2,12,7,12,0,0,0
124871,FLJ40194,0,0,0,0,0,0
124872,B4GALNT2,7,1,2,0,2,3
124912,SPACA3,0,0,0,0,0,0
124923,SGK494,58,50,24,34,51,38
124925,SEZ6,2,0,0,0,0,1
124930,ANKRD13B,122,92,118,92,154,194
124935,SLC43A2,561,385,513,680,964,976
124936,CYB5D2,212,136,195,174,233,232
124961,ZFP3,32,27,31,34,31,30
124975,GGT6,155,114,176,82,133,154
124976,SPNS2,415,272,301,249,439,467
124989,EFCAB13,2,2,0,2,6,3
124995,MRPL10,2069,1453,2167,1324,2205,2162
124997,WDR81,472,279,410,175,225,184
125058,TBC1D16,1853,1369,1640,1255,2029,1848
125061,AFMID,323,175,202,243,365,374
125111,GJD3,438,301,385,251,363,331
125113,KRT222,0,0,0,0,0,0
125115,KRT40,0,0,0,0,0,0
125144,LRRC75A-AS1,6184,3324,6007,3024,3774,4168
125150,ZSWIM7,166,113,142,110,160,133
125170,MIEF2,235,162,275,116,201,214
125206,SLC5A10,59,37,47,35,51,49
125228,FAM210A,119,97,141,200,255,235
125336,LOXHD1,0,0,0,0,0,0
125476,INO80C,515,283,443,243,283,331
125488,TTC39C,316,176,239,219,307,268
125704,FAM69C,4,5,4,2,1,3
125875,CLDND2,13,6,9,12,13,13
125893,ZNF816,41,48,27,38,44,42
125919,ZNF543,160,100,112,99,135,137
125931,CEACAM20,0,0,0,0,0,0
125950,RAVER1,2469,1726,2262,1194,1656,2046
125958,OR7D4,3,4,6,1,9,5
125962,OR7G1,0,0,0,0,0,0
125963,OR1M1,0,0,0,0,0,0
125965,COX6B2,41,31,27,31,38,34
125972,CALR3,0,0,0,0,0,0
125981,ACER1,1,1,2,0,0,0
125988,C19orf70,546,310,577,291,439,525
125997,MBD3L2,0,0,0,0,0,0
126003,TRAPPC5,592,434,756,378,559,725
126006,PCP2,7,1,5,4,11,7
126014,OSCAR,3,3,8,0,5,7
126017,ZNF813,50,47,42,67,78,69
126068,ZNF441,0,0,0,0,0,0
126069,ZNF491,9,4,4,4,11,7
126070,ZNF440,38,57,36,50,65,61
126074,SWSAP1,189,139,162,86,127,113
126075,CCDC159,113,68,101,78,106,99
126119,JOSD2,652,492,757,240,429,447
126123,IZUMO2,0,0,0,0,0,0
126129,CPT1C,6,13,16,1,5,1
126133,ALDH16A1,858,556,829,519,772,944
126147,NTN5,1,5,1,1,0,2
126204,NLRP13,0,0,0,0,0,0
126205,NLRP8,8,4,5,3,8,4
126206,NLRP5,0,0,0,0,0,0
126208,ZNF787,775,517,670,440,592,585
126231,ZNF573,29,6,25,15,35,18
126248,WDR88,8,7,7,6,18,8
126259,TMIGD2,21,13,11,19,15,11
126272,EID2B,33,18,30,19,49,35
126282,TNFAIP8L1,349,234,329,91,174,167
126295,ZNF57,34,23,20,33,34,30
126298,IRGQ,675,323,302,477,461,508
126299,ZNF428,358,212,309,190,243,275
126306,JSRP1,0,0,1,0,0,0
126308,MOB3A,267,212,236,177,313,295
126321,MFSD12,820,520,699,421,601,670
126326,GIPC3,0,0,0,0,0,0
126328,NDUFA11,78,45,97,31,48,68
126353,MISP,1551,822,1650,1044,1365,1801
126364,LRRC25,26,23,25,25,32,26
126370,OR1I1,0,0,0,0,0,0
126374,WTIP,10,3,10,16,17,23
126375,ZNF792,66,40,28,46,52,62
126382,NR2C2AP,985,610,1020,430,602,641
126393,HSPB6,2,0,0,0,1,2
126402,CCDC105,0,0,0,0,0,0
126410,CYP4F22,232,195,288,128,168,145
126432,RINL,50,18,30,19,29,23
126433,FBXO27,138,85,119,51,73,69
126520,PLK5,0,0,0,0,1,0
126526,C19orf47,332,202,279,148,216,234
126536,LINC00661,1,0,0,0,0,0
126541,OR10H4,0,0,0,0,0,0
126549,ANKLE1,12,7,1,6,13,8
126567,C2CD4C,31,28,34,7,13,20
126626,GABPB2,108,74,79,60,69,59
